Unique.ID,dayoflife,oto_inc_micron,sl_micron,capdate,Date,hatch.date,hatch.date.noYear,hdate,YEAR,age,yr_f,doy,TempApplied,hw,cum_OR,OR_cpt,sl_mm,BC_estimate,daily_gr
117,25,1.678,12181.3065,5/29/2010,5/13/2010,4/18/2010,18-Apr,108,2010,40.33,2010,133,5.69647493,before HW,56.687,88.809,12.1813065,8.878454185,0.159305297
117,26,2.081,12181.3065,5/29/2010,5/14/2010,4/18/2010,18-Apr,108,2010,40.33,2010,134,5.749411356,before HW,58.768,88.809,12.1813065,9.092427029,0.197565151
117,27,1.709,12181.3065,5/29/2010,5/15/2010,4/18/2010,18-Apr,108,2010,40.33,2010,135,5.8039046,before HW,60.477,88.809,12.1813065,9.268150041,0.162248363
117,28,2.24,12181.3065,5/29/2010,5/16/2010,4/18/2010,18-Apr,108,2010,40.33,2010,136,5.86,before HW,62.717,88.809,12.1813065,9.498471602,0.21266023
117,29,2.299,12181.3065,5/29/2010,5/17/2010,4/18/2010,18-Apr,108,2010,40.33,2010,137,5.917724064,before HW,65.016,88.809,12.1813065,9.734859669,0.218261549
117,3,1.514,12181.3065,5/29/2010,4/21/2010,4/18/2010,18-Apr,108,2010,40.33,2010,111,5.53272763,before HW,12.855,88.809,12.1813065,4.371554782,0.143735531
117,30,1.896,12181.3065,5/29/2010,5/18/2010,4/18/2010,18-Apr,108,2010,40.33,2010,138,5.977027976,before HW,66.912,88.809,12.1813065,9.929810418,0.180001695
117,31,1.652,12181.3065,5/29/2010,5/19/2010,4/18/2010,18-Apr,108,2010,40.33,2010,139,6.037844089,before HW,68.564,88.809,12.1813065,10.09967257,0.15683692
117,32,1.959,12181.3065,5/29/2010,5/20/2010,4/18/2010,18-Apr,108,2010,40.33,2010,140,6.100104754,before HW,70.523,88.809,12.1813065,10.30110111,0.185982764
117,33,2.511,12181.3065,5/29/2010,5/21/2010,4/18/2010,18-Apr,108,2010,40.33,2010,141,6.163742325,before HW,73.034,88.809,12.1813065,10.55928747,0.23838832
117,34,2.533,12181.3065,5/29/2010,5/22/2010,4/18/2010,18-Apr,108,2010,40.33,2010,142,6.228689154,before HW,75.567,88.809,12.1813065,10.81973591,0.240476948
117,35,3.093,12181.3065,5/29/2010,5/23/2010,4/18/2010,18-Apr,108,2010,40.33,2010,143,6.294877594,before HW,78.66,88.809,12.1813065,11.13776475,0.293642005
117,36,2.182,12181.3065,5/29/2010,5/24/2010,4/18/2010,18-Apr,108,2010,40.33,2010,144,6.362239997,before HW,80.842,88.809,12.1813065,11.36212263,0.207153849
117,37,1.844,12181.3065,5/29/2010,5/25/2010,4/18/2010,18-Apr,108,2010,40.33,2010,145,6.430708715,before HW,82.686,88.809,12.1813065,11.55172663,0.175064939
117,38,1.998,12181.3065,5/29/2010,5/26/2010,4/18/2010,18-Apr,108,2010,40.33,2010,146,6.500216102,before HW,84.684,88.809,12.1813065,11.75716523,0.18968533
117,39,1.561,12181.3065,5/29/2010,5/27/2010,4/18/2010,18-Apr,108,2010,40.33,2010,147,6.57069451,before HW,86.245,88.809,12.1813065,11.91767057,0.148197598
117,4,1.914,12181.3065,5/29/2010,4/22/2010,4/18/2010,18-Apr,108,2010,40.33,2010,112,5.543107598,before HW,14.769,88.809,12.1813065,4.56835633,0.181710572
117,40,2.564,12181.3065,5/29/2010,5/28/2010,4/18/2010,18-Apr,108,2010,40.33,2010,148,6.642076291,before HW,88.809,88.809,12.1813065,12.1813065,0.243420013
117,5,1.88,12181.3065,5/29/2010,4/23/2010,4/18/2010,18-Apr,108,2010,40.33,2010,113,5.553581635,before HW,16.649,88.809,12.1813065,4.761661926,0.178482693
117,6,1.505,12181.3065,5/29/2010,4/24/2010,4/18/2010,18-Apr,108,2010,40.33,2010,114,4.92617738,before HW,18.154,88.809,12.1813065,4.916409224,0.142881092
117,7,1.617,12181.3065,5/29/2010,4/25/2010,4/18/2010,18-Apr,108,2010,40.33,2010,115,4.95814867,before HW,19.771,88.809,12.1813065,5.082672601,0.153514104
117,8,1.348,12181.3065,5/29/2010,4/26/2010,4/18/2010,18-Apr,108,2010,40.33,2010,116,4.990815337,before HW,21.119,88.809,12.1813065,5.221276826,0.127975888
117,9,2.208,12181.3065,5/29/2010,4/27/2010,4/18/2010,18-Apr,108,2010,40.33,2010,117,5.024222722,before HW,23.327,88.809,12.1813065,5.44830808,0.209622227
118,1,1.496,9991.6135,5/29/2010,5/5/2010,5/4/2010,4-May,124,2010,24.33,2010,125,5.676091445,before HW,9.396,47.641,9.9916135,4.072816969,0.206724889
118,10,1.316,9991.6135,5/29/2010,5/14/2010,5/4/2010,4-May,124,2010,24.33,2010,134,5.749411356,before HW,21.704,47.641,9.9916135,5.977603156,0.181851573
118,11,1.051,9991.6135,5/29/2010,5/15/2010,5/4/2010,4-May,124,2010,24.33,2010,135,5.8039046,before HW,22.755,47.641,9.9916135,6.140255925,0.145232525
118,12,1.574,9991.6135,5/29/2010,5/16/2010,5/4/2010,4-May,124,2010,24.33,2010,136,5.86,before HW,24.329,47.641,9.9916135,6.383848179,0.217503325
118,13,1.39,9991.6135,5/29/2010,5/17/2010,5/4/2010,4-May,124,2010,24.33,2010,137,5.917724064,before HW,25.719,47.641,9.9916135,6.598964591,0.192077269
118,14,1.8,9991.6135,5/29/2010,5/18/2010,5/4/2010,4-May,124,2010,24.33,2010,138,5.977027976,before HW,27.519,47.641,9.9916135,6.877532606,0.248733155
118,15,1.557,9991.6135,5/29/2010,5/19/2010,5/4/2010,4-May,124,2010,24.33,2010,139,6.037844089,before HW,29.076,47.641,9.9916135,7.11849394,0.215154179
118,16,2.207,9991.6135,5/29/2010,5/20/2010,5/4/2010,4-May,124,2010,24.33,2010,140,6.100104754,before HW,31.283,47.641,9.9916135,7.460049279,0.304974485
118,17,2.065,9991.6135,5/29/2010,5/21/2010,5/4/2010,4-May,124,2010,24.33,2010,141,6.163742325,before HW,33.348,47.641,9.9916135,7.779628696,0.285352202
118,18,1.873,9991.6135,5/29/2010,5/22/2010,5/4/2010,4-May,124,2010,24.33,2010,142,6.228689154,before HW,35.221,47.641,9.9916135,8.069494193,0.258820666
118,19,2.11,9991.6135,5/29/2010,5/23/2010,5/4/2010,4-May,124,2010,24.33,2010,143,6.294877594,before HW,37.331,47.641,9.9916135,8.396037811,0.291570531
118,2,1.121,9991.6135,5/29/2010,5/6/2010,5/4/2010,4-May,124,2010,24.33,2010,126,5.685159369,before HW,10.517,47.641,9.9916135,4.246302939,0.154905481
118,20,2.36,9991.6135,5/29/2010,5/24/2010,5/4/2010,4-May,124,2010,24.33,2010,144,6.362239997,before HW,39.691,47.641,9.9916135,8.761271431,0.326116803
118,21,1.473,9991.6135,5/29/2010,5/25/2010,5/4/2010,4-May,124,2010,24.33,2010,145,6.430708715,before HW,41.164,47.641,9.9916135,8.989232924,0.203546632
118,22,1.946,9991.6135,5/29/2010,5/26/2010,5/4/2010,4-May,124,2010,24.33,2010,146,6.500216102,before HW,43.11,47.641,9.9916135,9.290395901,0.268908177
118,23,1.334,9991.6135,5/29/2010,5/27/2010,5/4/2010,4-May,124,2010,24.33,2010,147,6.57069451,before HW,44.444,47.641,9.9916135,9.496845752,0.184338905
118,24,2,9991.6135,5/29/2010,5/28/2010,5/4/2010,4-May,124,2010,24.33,2010,148,6.642076291,before HW,46.444,47.641,9.9916135,9.80636577,0.276370172
118,25,1.197,9991.6135,5/29/2010,5/29/2010,5/4/2010,4-May,124,2010,24.33,2010,149,6.714293798,before HW,47.641,47.641,9.9916135,9.9916135,0.165407548
118,3,1.182,9991.6135,5/29/2010,5/7/2010,5/4/2010,4-May,124,2010,24.33,2010,127,5.693916899,before HW,11.699,47.641,9.9916135,4.429229269,0.163334772
118,4,1.34,9991.6135,5/29/2010,5/8/2010,5/4/2010,4-May,124,2010,24.33,2010,128,5.702335144,before HW,13.039,47.641,9.9916135,4.636607681,0.185168015
118,5,1.379,9991.6135,5/29/2010,5/9/2010,5/4/2010,4-May,124,2010,24.33,2010,129,5.710385213,before HW,14.418,47.641,9.9916135,4.850021733,0.190557233
118,6,1.382,9991.6135,5/29/2010,5/10/2010,5/4/2010,4-May,124,2010,24.33,2010,130,5.546553166,before HW,15.8,47.641,9.9916135,5.063900065,0.190971789
118,7,1.492,9991.6135,5/29/2010,5/11/2010,5/4/2010,4-May,124,2010,24.33,2010,131,5.595091174,before HW,17.292,47.641,9.9916135,5.294801998,0.206172148
118,8,1.795,9991.6135,5/29/2010,5/12/2010,5/4/2010,4-May,124,2010,24.33,2010,132,5.645049982,before HW,19.087,47.641,9.9916135,5.572596213,0.248042229
118,9,1.301,9991.6135,5/29/2010,5/13/2010,5/4/2010,4-May,124,2010,24.33,2010,133,5.69647493,before HW,20.388,47.641,9.9916135,5.773938984,0.179778797
119,1,1.436,11083.3169,5/29/2010,4/25/2010,4/24/2010,24-Apr,114,2010,34.67,2010,115,5.574696357,before HW,9.336,51.923,11.0833169,4.073720164,0.214743272
119,10,1.285,11083.3169,5/29/2010,5/4/2010,4/24/2010,24-Apr,114,2010,34.67,2010,124,5.282622956,before HW,20.495,51.923,11.0833169,5.91043301,0.192162329
119,11,1.016,11083.3169,5/29/2010,5/5/2010,4/24/2010,24-Apr,114,2010,34.67,2010,125,5.323588277,before HW,21.511,51.923,11.0833169,6.077661279,0.151935351
119,12,1.034,11083.3169,5/29/2010,5/6/2010,4/24/2010,24-Apr,114,2010,34.67,2010,126,5.365702365,before HW,22.545,51.923,11.0833169,6.247852253,0.154627119
119,13,1.205,11083.3169,5/29/2010,5/7/2010,4/24/2010,24-Apr,114,2010,34.67,2010,127,5.409010559,before HW,23.75,51.923,11.0833169,6.44618893,0.180198916
119,14,1.285,11083.3169,5/29/2010,5/8/2010,4/24/2010,24-Apr,114,2010,34.67,2010,128,5.453558198,before HW,25.035,51.923,11.0833169,6.657693188,0.192162329
119,15,1.341,11083.3169,5/29/2010,5/9/2010,4/24/2010,24-Apr,114,2010,34.67,2010,129,5.499390621,before HW,26.376,51.923,11.0833169,6.878414751,0.200536719
119,16,1.431,11083.3169,5/29/2010,5/10/2010,4/24/2010,24-Apr,114,2010,34.67,2010,130,5.546553166,before HW,27.807,51.923,11.0833169,7.113949842,0.213995559
119,17,1.304,11083.3169,5/29/2010,5/11/2010,4/24/2010,24-Apr,114,2010,34.67,2010,131,5.595091174,before HW,29.111,51.923,11.0833169,7.3285814,0.19500364
119,18,1.578,11083.3169,5/29/2010,5/12/2010,4/24/2010,24-Apr,114,2010,34.67,2010,132,5.645049982,before HW,30.689,51.923,11.0833169,7.58831192,0.235978331
119,19,1.591,11083.3169,5/29/2010,5/13/2010,4/24/2010,24-Apr,114,2010,34.67,2010,133,5.69647493,before HW,32.28,51.923,11.0833169,7.850182171,0.237922386
119,2,1.392,11083.3169,5/29/2010,4/26/2010,4/24/2010,24-Apr,114,2010,34.67,2010,116,5.585279262,before HW,10.728,51.923,11.0833169,4.30283606,0.208163395
119,20,1.138,11083.3169,5/29/2010,5/14/2010,4/24/2010,24-Apr,114,2010,34.67,2010,134,5.749411356,before HW,33.418,51.923,11.0833169,8.037491,0.170179557
119,21,1.162,11083.3169,5/29/2010,5/15/2010,4/24/2010,24-Apr,114,2010,34.67,2010,135,5.8039046,before HW,34.58,51.923,11.0833169,8.228750103,0.173768581
119,22,1.37,11083.3169,5/29/2010,5/16/2010,4/24/2010,24-Apr,114,2010,34.67,2010,136,5.86,before HW,35.95,51.923,11.0833169,8.454244914,0.204873456
119,23,1.677,11083.3169,5/29/2010,5/17/2010,4/24/2010,24-Apr,114,2010,34.67,2010,137,5.917724064,before HW,37.627,51.923,11.0833169,8.730270314,0.250783055
119,24,1.639,11083.3169,5/29/2010,5/18/2010,4/24/2010,24-Apr,114,2010,34.67,2010,138,5.977027976,before HW,39.266,51.923,11.0833169,9.000041114,0.245100434
119,25,1.554,11083.3169,5/29/2010,5/19/2010,4/24/2010,24-Apr,114,2010,34.67,2010,139,6.037844089,before HW,40.82,51.923,11.0833169,9.25582136,0.232389307
119,26,1.315,11083.3169,5/29/2010,5/20/2010,4/24/2010,24-Apr,114,2010,34.67,2010,140,6.100104754,before HW,42.135,51.923,11.0833169,9.47226346,0.196648609
119,27,1.351,11083.3169,5/29/2010,5/21/2010,4/24/2010,24-Apr,114,2010,34.67,2010,141,6.163742325,before HW,43.486,51.923,11.0833169,9.694630971,0.202032145
119,28,1.429,11083.3169,5/29/2010,5/22/2010,4/24/2010,24-Apr,114,2010,34.67,2010,142,6.228689154,before HW,44.915,51.923,11.0833169,9.929836873,0.213696473
119,29,1.298,11083.3169,5/29/2010,5/23/2010,4/24/2010,24-Apr,114,2010,34.67,2010,143,6.294877594,before HW,46.213,51.923,11.0833169,10.14348086,0.194106384
119,3,1.055,11083.3169,5/29/2010,4/27/2010,4/24/2010,24-Apr,114,2010,34.67,2010,117,5.595840675,before HW,11.783,51.923,11.0833169,4.476483524,0.157767515
119,30,1.324,11083.3169,5/29/2010,5/24/2010,4/24/2010,24-Apr,114,2010,34.67,2010,144,6.362239997,before HW,47.537,51.923,11.0833169,10.36140431,0.197994493
119,31,1.562,11083.3169,5/29/2010,5/25/2010,4/24/2010,24-Apr,114,2010,34.67,2010,145,6.430708715,before HW,49.099,51.923,11.0833169,10.61850132,0.233585648
119,32,1.446,11083.3169,5/29/2010,5/26/2010,4/24/2010,24-Apr,114,2010,34.67,2010,146,6.500216102,before HW,50.545,51.923,11.0833169,10.85650533,0.216238699
119,33,1.378,11083.3169,5/29/2010,5/27/2010,4/24/2010,24-Apr,114,2010,34.67,2010,147,6.57069451,before HW,51.923,51.923,11.0833169,11.0833169,0.206069797
119,4,1.166,11083.3169,5/29/2010,4/28/2010,4/24/2010,24-Apr,114,2010,34.67,2010,118,5.606351706,before HW,12.949,51.923,11.0833169,4.668401006,0.174366752
119,5,1.099,11083.3169,5/29/2010,4/29/2010,4/24/2010,24-Apr,114,2010,34.67,2010,119,5.616783465,before HW,14.048,51.923,11.0833169,4.849290639,0.164347393
119,6,1.785,11083.3169,5/29/2010,4/30/2010,4/24/2010,24-Apr,114,2010,34.67,2010,120,5.129342566,before HW,15.833,51.923,11.0833169,5.143092273,0.266933663
119,7,1.114,11083.3169,5/29/2010,5/1/2010,4/24/2010,24-Apr,114,2010,34.67,2010,121,5.166166207,before HW,16.947,51.923,11.0833169,5.326450827,0.166590533
119,8,1.021,11083.3169,5/29/2010,5/2/2010,4/24/2010,24-Apr,114,2010,34.67,2010,122,5.20395726,before HW,17.968,51.923,11.0833169,5.49450207,0.152683065
119,9,1.242,11083.3169,5/29/2010,5/3/2010,4/24/2010,24-Apr,114,2010,34.67,2010,123,5.242761063,before HW,19.21,51.923,11.0833169,5.698928753,0.185731994
12,1,1.525,11237.3288,5/22/2006,4/20/2006,4/19/2006,19-Apr,109,2006,33,2006,110,5.171545694,before HW,9.425,60.606,11.2373288,4.0609428,0.194938459
12,10,1.994,11237.3288,5/22/2006,4/29/2006,4/19/2006,19-Apr,109,2006,33,2006,119,4.723820432,before HW,22.881,60.606,11.2373288,5.947686905,0.254890024
12,11,1.313,11237.3288,5/22/2006,4/30/2006,4/19/2006,19-Apr,109,2006,33,2006,120,4.72792613,before HW,24.194,60.606,11.2373288,6.131790279,0.167838817
12,12,1.313,11237.3288,5/22/2006,5/1/2006,4/19/2006,19-Apr,109,2006,33,2006,121,4.735175821,before HW,25.507,60.606,11.2373288,6.315893654,0.167838817
12,13,1.758,11237.3288,5/22/2006,5/2/2006,4/19/2006,19-Apr,109,2006,33,2006,122,4.745979504,before HW,27.265,60.606,11.2373288,6.562393069,0.224722499
12,14,1.197,11237.3288,5/22/2006,5/3/2006,4/19/2006,19-Apr,109,2006,33,2006,123,4.76074718,before HW,28.462,60.606,11.2373288,6.730231409,0.153010712
12,15,1.396,11237.3288,5/22/2006,5/4/2006,4/19/2006,19-Apr,109,2006,33,2006,124,4.779888847,before HW,29.858,60.606,11.2373288,6.925972697,0.178448583
12,16,1.146,11237.3288,5/22/2006,5/5/2006,4/19/2006,19-Apr,109,2006,33,2006,125,4.803814505,before HW,31.004,60.606,11.2373288,7.086660029,0.146491458
12,17,1.396,11237.3288,5/22/2006,5/6/2006,4/19/2006,19-Apr,109,2006,33,2006,126,4.832934154,before HW,32.4,60.606,11.2373288,7.282401317,0.178448583
12,18,1.674,11237.3288,5/22/2006,5/7/2006,4/19/2006,19-Apr,109,2006,33,2006,127,4.867657792,before HW,34.074,60.606,11.2373288,7.517122603,0.213984905
12,19,2.091,11237.3288,5/22/2006,5/8/2006,4/19/2006,19-Apr,109,2006,33,2006,128,4.908395421,before HW,36.165,60.606,11.2373288,7.810313888,0.267289389
12,2,1.409,11237.3288,5/22/2006,4/21/2006,4/19/2006,19-Apr,109,2006,33,2006,111,5.185292439,before HW,10.834,60.606,11.2373288,4.258506894,0.180110353
12,20,1.903,11237.3288,5/22/2006,5/9/2006,4/19/2006,19-Apr,109,2006,33,2006,129,4.955557038,before HW,38.068,60.606,11.2373288,8.077144598,0.243257631
12,21,1.959,11237.3288,5/22/2006,5/10/2006,4/19/2006,19-Apr,109,2006,33,2006,130,5.009552643,before HW,40.027,60.606,11.2373288,8.351827393,0.250416027
12,22,2.765,11237.3288,5/22/2006,5/11/2006,4/19/2006,19-Apr,109,2006,33,2006,131,5.070792236,before HW,42.792,60.606,11.2373288,8.739524142,0.353445796
12,23,2.73,11237.3288,5/22/2006,5/12/2006,4/19/2006,19-Apr,109,2006,33,2006,132,5.139685817,before HW,45.522,60.606,11.2373288,9.122313337,0.348971799
12,24,1.607,11237.3288,5/22/2006,5/13/2006,4/19/2006,19-Apr,109,2006,33,2006,133,5.216643384,before HW,47.129,60.606,11.2373288,9.347640163,0.205420396
12,25,1.419,11237.3288,5/22/2006,5/14/2006,4/19/2006,19-Apr,109,2006,33,2006,134,5.302074937,before HW,48.548,60.606,11.2373288,9.546606415,0.181388638
12,26,1.703,11237.3288,5/22/2006,5/15/2006,4/19/2006,19-Apr,109,2006,33,2006,135,5.396390476,before HW,50.251,60.606,11.2373288,9.78539396,0.217691932
12,27,1.726,11237.3288,5/22/2006,5/16/2006,4/19/2006,19-Apr,109,2006,33,2006,136,5.5,before HW,51.977,60.606,11.2373288,10.02740647,0.220631987
12,28,1.593,11237.3288,5/22/2006,5/17/2006,4/19/2006,19-Apr,109,2006,33,2006,137,5.613139004,before HW,53.57,60.606,11.2373288,10.25077027,0.203630797
12,29,1.474,11237.3288,5/22/2006,5/18/2006,4/19/2006,19-Apr,109,2006,33,2006,138,5.735344964,before HW,55.044,60.606,11.2373288,10.4574484,0.188419206
12,3,1.015,11237.3288,5/22/2006,4/22/2006,4/19/2006,19-Apr,109,2006,33,2006,112,5.199355896,before HW,11.849,60.606,11.2373288,4.400825953,0.129745925
12,30,1.051,11237.3288,5/22/2006,5/19/2006,4/19/2006,19-Apr,109,2006,33,2006,139,5.865980851,before HW,56.095,60.606,11.2373288,10.60481523,0.134347751
12,31,1.712,11237.3288,5/22/2006,5/20/2006,4/19/2006,19-Apr,109,2006,33,2006,140,6.004409636,before HW,57.807,60.606,11.2373288,10.84486471,0.218842388
12,32,1.564,11237.3288,5/22/2006,5/21/2006,4/19/2006,19-Apr,109,2006,33,2006,141,6.149994292,before HW,59.371,60.606,11.2373288,11.06416226,0.19992377
12,33,1.235,11237.3288,5/22/2006,5/22/2006,4/19/2006,19-Apr,109,2006,33,2006,142,6.302097789,before HW,60.606,60.606,11.2373288,11.2373288,0.157868195
12,4,1.552,11237.3288,5/22/2006,4/23/2006,4/19/2006,19-Apr,109,2006,33,2006,113,5.213697355,before HW,13.401,60.606,11.2373288,4.618440909,0.198389828
12,5,1.672,11237.3288,5/22/2006,4/24/2006,4/19/2006,19-Apr,109,2006,33,2006,114,5.228278109,before HW,15.073,60.606,11.2373288,4.852881764,0.213729248
12,6,1.806,11237.3288,5/22/2006,4/25/2006,4/19/2006,19-Apr,109,2006,33,2006,115,4.730637586,before HW,16.879,60.606,11.2373288,5.106111539,0.230858267
12,7,1.81,11237.3288,5/22/2006,4/26/2006,4/19/2006,19-Apr,109,2006,33,2006,116,4.726267305,before HW,18.689,60.606,11.2373288,5.359902178,0.231369581
12,8,1.184,11237.3288,5/22/2006,4/27/2006,4/19/2006,19-Apr,109,2006,33,2006,117,4.72340102,before HW,19.873,60.606,11.2373288,5.525917711,0.151348941
12,9,1.014,11237.3288,5/22/2006,4/28/2006,4/19/2006,19-Apr,109,2006,33,2006,118,4.722448729,before HW,20.887,60.606,11.2373288,5.668096555,0.129618097
120,1,1.465,10825.5827,6/6/2009,5/7/2009,5/6/2009,6-May,126,2009,30.67,2009,127,4.579389054,before HW,9.365,69.085,10.8255827,4.024485475,0.151458342
120,10,2.015,10825.5827,6/6/2009,5/16/2009,5/6/2009,6-May,126,2009,30.67,2009,136,5.88,before HW,23.537,69.085,10.8255827,5.63843641,0.208319836
120,11,2.19,10825.5827,6/6/2009,5/17/2009,5/6/2009,6-May,126,2009,30.67,2009,137,5.975004585,before HW,25.727,69.085,10.8255827,5.887840344,0.226412129
120,12,1.814,10825.5827,6/6/2009,5/18/2009,5/6/2009,6-May,126,2009,30.67,2009,138,6.06913018,before HW,27.541,69.085,10.8255827,6.094424242,0.187539544
120,13,2.237,10825.5827,6/6/2009,5/19/2009,5/6/2009,6-May,126,2009,30.67,2009,139,6.162366459,before HW,29.778,69.085,10.8255827,6.34918068,0.231271202
120,14,1.686,10825.5827,6/6/2009,5/20/2009,5/6/2009,6-May,126,2009,30.67,2009,140,6.254703098,before HW,31.464,69.085,10.8255827,6.541187544,0.174306324
120,15,1.596,10825.5827,6/6/2009,5/21/2009,5/6/2009,6-May,126,2009,30.67,2009,141,6.346129771,before HW,33.06,69.085,10.8255827,6.722944931,0.165001716
120,16,1.429,10825.5827,6/6/2009,5/22/2009,5/6/2009,6-May,126,2009,30.67,2009,142,6.436636152,before HW,34.489,69.085,10.8255827,6.885683845,0.147736499
120,17,2.015,10825.5827,6/6/2009,5/23/2009,5/6/2009,6-May,126,2009,30.67,2009,143,6.526211917,before HW,36.504,69.085,10.8255827,7.115158241,0.208319836
120,18,2.584,10825.5827,6/6/2009,5/24/2009,5/6/2009,6-May,126,2009,30.67,2009,144,6.614846741,before HW,39.088,69.085,10.8255827,7.409432106,0.267145635
120,19,2.18,10825.5827,6/6/2009,5/25/2009,5/6/2009,6-May,126,2009,30.67,2009,145,6.702530299,before HW,41.268,69.085,10.8255827,7.657697209,0.225378284
120,2,1.506,10825.5827,6/6/2009,5/8/2009,5/6/2009,6-May,126,2009,30.67,2009,128,4.584118603,before HW,10.871,69.085,10.8255827,4.195993385,0.155697108
120,20,2.447,10825.5827,6/6/2009,5/26/2009,5/6/2009,6-May,126,2009,30.67,2009,146,6.789252264,before HW,43.715,69.085,10.8255827,7.936369093,0.252981954
120,21,2.389,10825.5827,6/6/2009,5/27/2009,5/6/2009,6-May,126,2009,30.67,2009,147,6.875002313,before HW,46.104,69.085,10.8255827,8.208435759,0.246985651
120,22,2.648,10825.5827,6/6/2009,5/28/2009,5/6/2009,6-May,126,2009,30.67,2009,148,6.95977012,before HW,48.752,69.085,10.8255827,8.509998141,0.273762245
120,23,3.244,10825.5827,6/6/2009,5/29/2009,5/6/2009,6-May,126,2009,30.67,2009,149,7.043545359,before HW,51.996,69.085,10.8255827,8.879434835,0.335379428
120,24,2.764,10825.5827,6/6/2009,5/30/2009,5/6/2009,6-May,126,2009,30.67,2009,150,7.126317707,before HW,54.76,69.085,10.8255827,9.194207654,0.285754851
120,25,3.344,10825.5827,6/6/2009,5/31/2009,5/6/2009,6-May,126,2009,30.67,2009,151,7.208076836,before HW,58.104,69.085,10.8255827,9.575032656,0.345717881
120,26,3.168,10825.5827,6/6/2009,6/1/2009,5/6/2009,6-May,126,2009,30.67,2009,152,7.288812423,before HW,61.272,69.085,10.8255827,9.935814237,0.327522203
120,27,3.104,10825.5827,6/6/2009,6/2/2009,5/6/2009,6-May,126,2009,30.67,2009,153,7.368514142,before HW,64.376,69.085,10.8255827,10.2893073,0.320905593
120,28,2.326,10825.5827,6/6/2009,6/3/2009,5/6/2009,6-May,126,2009,30.67,2009,154,7.447171669,before HW,66.702,69.085,10.8255827,10.55419933,0.240472426
120,29,2.383,10825.5827,6/6/2009,6/4/2009,5/6/2009,6-May,126,2009,30.67,2009,155,7.524774677,before HW,69.085,69.085,10.8255827,10.8255827,0.246365344
120,3,1.448,10825.5827,6/6/2009,5/9/2009,5/6/2009,6-May,126,2009,30.67,2009,129,4.58892765,before HW,12.319,69.085,10.8255827,4.360896078,0.149700805
120,4,0.993,10825.5827,6/6/2009,5/10/2009,5/6/2009,6-May,126,2009,30.67,2009,130,4.593810935,before HW,13.312,69.085,10.8255827,4.473981971,0.102660842
120,5,2.038,10825.5827,6/6/2009,5/11/2009,5/6/2009,6-May,126,2009,30.67,2009,131,4.598763195,before HW,15.35,69.085,10.8255827,4.706075677,0.21069768
120,6,1.429,10825.5827,6/6/2009,5/12/2009,5/6/2009,6-May,126,2009,30.67,2009,132,5.493075663,before HW,16.779,69.085,10.8255827,4.868814591,0.147736499
120,7,1.904,10825.5827,6/6/2009,5/13/2009,5/6/2009,6-May,126,2009,30.67,2009,133,5.590523208,before HW,18.683,69.085,10.8255827,5.085647965,0.196844152
120,8,1.291,10825.5827,6/6/2009,5/14/2009,5/6/2009,6-May,126,2009,30.67,2009,134,5.687604834,before HW,19.974,69.085,10.8255827,5.232671015,0.133469433
120,9,1.548,10825.5827,6/6/2009,5/15/2009,5/6/2009,6-May,126,2009,30.67,2009,135,5.784152959,before HW,21.522,69.085,10.8255827,5.408962015,0.160039258
121,1,1.871,10861.2045,6/6/2009,5/16/2009,5/15/2009,15-May,135,2009,22,2009,136,4.624375,before HW,9.771,56.201,10.8612045,4.11687455,0.246409259
121,10,2.059,10861.2045,6/6/2009,5/25/2009,5/15/2009,15-May,135,2009,22,2009,145,6.702530299,before HW,26.431,56.201,10.8612045,6.536873192,0.271168714
121,11,2.228,10861.2045,6/6/2009,5/26/2009,5/15/2009,15-May,135,2009,22,2009,146,6.789252264,before HW,28.659,56.201,10.8612045,6.860508065,0.293425884
121,12,1.858,10861.2045,6/6/2009,5/27/2009,5/15/2009,15-May,135,2009,22,2009,147,6.875002313,before HW,30.517,56.201,10.8612045,7.130397469,0.244697169
121,13,2.161,10861.2045,6/6/2009,5/28/2009,5/15/2009,15-May,135,2009,22,2009,148,6.95977012,before HW,32.678,56.201,10.8612045,7.444300054,0.284602036
121,14,1.823,10861.2045,6/6/2009,5/29/2009,5/15/2009,15-May,135,2009,22,2009,149,7.043545359,before HW,34.501,56.201,10.8612045,7.709105428,0.240087696
121,15,1.687,10861.2045,6/6/2009,5/30/2009,5/15/2009,15-May,135,2009,22,2009,150,7.126317707,before HW,36.188,56.201,10.8612045,7.954155711,0.222176601
121,16,2.274,10861.2045,6/6/2009,5/31/2009,5/15/2009,15-May,135,2009,22,2009,151,7.208076836,before HW,38.462,56.201,10.8612045,8.284472452,0.299484049
121,17,2.875,10861.2045,6/6/2009,6/1/2009,5/15/2009,15-May,135,2009,22,2009,152,7.288812423,before HW,41.337,56.201,10.8612045,8.702089265,0.378635286
121,18,2.708,10861.2045,6/6/2009,6/2/2009,5/15/2009,15-May,135,2009,22,2009,153,7.368514142,before HW,44.045,56.201,10.8612045,9.095447988,0.356641514
121,19,2.84,10861.2045,6/6/2009,6/3/2009,5/15/2009,15-May,135,2009,22,2009,154,7.447171669,before HW,46.885,56.201,10.8612045,9.507980769,0.374025813
121,2,1.923,10861.2045,6/6/2009,5/17/2009,5/15/2009,15-May,135,2009,22,2009,137,4.629629372,before HW,11.694,56.201,10.8612045,4.396205726,0.253257619
